municipality_code,municipality_name,period,population_estimated
3516101,Florínea - SP,2024,3987.0
3516200,Franca - SP,2024,364331.0
3516309,Francisco Morato - SP,2024,171107.0
3516408,Franco da Rocha - SP,2024,149786.0
3516507,Gabriel Monteiro - SP,2024,2811.0
3516606,Gália - SP,2024,6435.0
3516705,Garça - SP,2024,43115.0
3516804,Gastão Vidigal - SP,2024,3235.0
3516853,Gavião Peixoto - SP,2024,4797.0
3516903,General Salgado - SP,2024,10449.0
3517000,Getulina - SP,2024,10355.0
3517109,Glicério - SP,2024,4173.0
3517208,Guaiçara - SP,2024,11459.0
3517307,Guaimbê - SP,2024,5606.0
3517406,Guaíra - SP,2024,40424.0
3517505,Guapiaçu - SP,2024,22316.0
3517604,Guapiara - SP,2024,17256.0
3517703,Guará - SP,2024,18790.0
3517802,Guaraçaí - SP,2024,7486.0
3517901,Guaraci - SP,2024,10542.0
3518008,Guarani d'Oeste - SP,2024,1999.0
3518107,Guarantã - SP,2024,6531.0
3518206,Guararapes - SP,2024,31872.0
3518305,Guararema - SP,2024,32436.0
3518404,Guaratinguetá - SP,2024,121710.0
3518503,Guareí - SP,2024,15268.0
3518602,Guariba - SP,2024,38609.0
3518701,Guarujá - SP,2024,294973.0
3518800,Guarulhos - SP,2024,1345364.0
3518859,Guatapará - SP,2024,7462.0
3518909,Guzolândia - SP,2024,4276.0
3519006,Herculândia - SP,2024,9302.0
3519055,Holambra - SP,2024,15596.0
3519071,Hortolândia - SP,2024,247331.0
3519105,Iacanga - SP,2024,10633.0
3519204,Iacri - SP,2024,6207.0
3519253,Iaras - SP,2024,8257.0
3519303,Ibaté - SP,2024,33110.0
3519402,Ibirá - SP,2024,11934.0
3519501,Ibirarema - SP,2024,6461.0
3519600,Ibitinga - SP,2024,61908.0
3519709,Ibiúna - SP,2024,77651.0
3519808,Icém - SP,2024,7969.0
3519907,Iepê - SP,2024,7739.0
3520004,Igaraçu do Tietê - SP,2024,23430.0
3520103,Igarapava - SP,2024,26755.0
3520202,Igaratá - SP,2024,10904.0
3520301,Iguape - SP,2024,29881.0
3520400,Ilhabela - SP,2024,36329.0
3520426,Ilha Comprida - SP,2024,13955.0
3520442,Ilha Solteira - SP,2024,26240.0
3520509,Indaiatuba - SP,2024,267796.0
3520608,Indiana - SP,2024,5191.0
3520707,Indiaporã - SP,2024,4109.0
3520806,Inúbia Paulista - SP,2024,3671.0
3520905,Ipaussu - SP,2024,13933.0
3521002,Iperó - SP,2024,37999.0
3521101,Ipeúna - SP,2024,6999.0
3521150,Ipiguá - SP,2024,7037.0
3521200,Iporanga - SP,2024,4091.0
3521309,Ipuã - SP,2024,14691.0
3521408,Iracemápolis - SP,2024,22435.0
3521507,Irapuã - SP,2024,6946.0
3521606,Irapuru - SP,2024,7145.0
3521705,Itaberá - SP,2024,18258.0
3521804,Itaí - SP,2024,25930.0
3521903,Itajobi - SP,2024,17420.0
3522000,Itaju - SP,2024,3702.0
3522109,Itanhaém - SP,2024,117435.0
3522158,Itaoca - SP,2024,3490.0
3522208,Itapecerica da Serra - SP,2024,163928.0
3522307,Itapetininga - SP,2024,163774.0
3522406,Itapeva - SP,2024,92324.0
3522505,Itapevi - SP,2024,241924.0
3522604,Itapira - SP,2024,73919.0
3522653,Itapirapuã Paulista - SP,2024,4405.0
3522703,Itápolis - SP,2024,40464.0
3522802,Itaporanga - SP,2024,14260.0
3522901,Itapuí - SP,2024,13984.0
3523008,Itapura - SP,2024,4014.0
3523107,Itaquaquecetuba - SP,2024,382521.0
3523206,Itararé - SP,2024,45327.0
3523305,Itariri - SP,2024,15762.0
3523404,Itatiba - SP,2024,126403.0
3523503,Itatinga - SP,2024,19427.0
3523602,Itirapina - SP,2024,16433.0
3523701,Itirapuã - SP,2024,5861.0
3523800,Itobi - SP,2024,8210.0
3523909,Itu - SP,2024,174561.0
3524006,Itupeva - SP,2024,74119.0
3524105,Ituverava - SP,2024,38451.0
3524204,Jaborandi - SP,2024,6293.0
3524303,Jaboticabal - SP,2024,73467.0
3524402,Jacareí - SP,2024,249968.0
3524501,Jaci - SP,2024,7878.0
3524600,Jacupiranga - SP,2024,16254.0
3524709,Jaguariúna - SP,2024,61801.0
3524808,Jales - SP,2024,50017.0
3524907,Jambeiro - SP,2024,6575.0
3525003,Jandira - SP,2024,121988.0
3525102,Jardinópolis - SP,2024,46868.0
3525201,Jarinu - SP,2024,39531.0
3525300,Jaú - SP,2024,137323.0
3525409,Jeriquara - SP,2024,3976.0
3525508,Joanópolis - SP,2024,13095.0
3525607,João Ramalho - SP,2024,4456.0
3525706,José Bonifácio - SP,2024,37859.0
3525805,Júlio Mesquita - SP,2024,4308.0
3525854,Jumirim - SP,2024,3123.0
3525904,Jundiaí - SP,2024,460313.0
3526001,Junqueirópolis - SP,2024,20878.0
3526100,Juquiá - SP,2024,17255.0
3526209,Juquitiba - SP,2024,28007.0
3526308,Lagoinha - SP,2024,5182.0
3526407,Laranjal Paulista - SP,2024,27009.0
3526506,Lavínia - SP,2024,9909.0
3526605,Lavrinhas - SP,2024,7328.0
3526704,Leme - SP,2024,101316.0
3526803,Lençóis Paulista - SP,2024,68395.0
3526902,Limeira - SP,2024,300728.0
3527009,Lindóia - SP,2024,7147.0
3527108,Lins - SP,2024,76729.0
3527207,Lorena - SP,2024,87370.0
3527256,Lourdes - SP,2024,1968.0
3527306,Louveira - SP,2024,54111.0
3527405,Lucélia - SP,2024,20372.0
3527504,Lucianópolis - SP,2024,2419.0
3527603,Luís Antônio - SP,2024,12531.0
3527702,Luiziânia - SP,2024,4751.0
3527801,Lupércio - SP,2024,4017.0
3527900,Lutécia - SP,2024,2699.0
3528007,Macatuba - SP,2024,17120.0
3528106,Macaubal - SP,2024,7587.0
3528205,Macedônia - SP,2024,4048.0
3528304,Magda - SP,2024,3212.0
3528403,Mairinque - SP,2024,51660.0
3528502,Mairiporã - SP,2024,97399.0
3528601,Manduri - SP,2024,10092.0
3528700,Marabá Paulista - SP,2024,4627.0
3528809,Maracaí - SP,2024,12826.0
3528858,Marapoama - SP,2024,3392.0
3528908,Mariápolis - SP,2024,3539.0
3529005,Marília - SP,2024,246627.0
3529104,Marinópolis - SP,2024,1870.0
3529203,Martinópolis - SP,2024,25299.0
3529302,Matão - SP,2024,80998.0
3529401,Mauá - SP,2024,429380.0
3529500,Mendonça - SP,2024,6369.0
3529609,Meridiano - SP,2024,4697.0
3529658,Mesópolis - SP,2024,1988.0
3529708,Miguelópolis - SP,2024,19655.0
3529807,Mineiros do Tietê - SP,2024,11349.0
3529906,Miracatu - SP,2024,18679.0
3530003,Mira Estrela - SP,2024,3199.0
3530102,Mirandópolis - SP,2024,28737.0
3530201,Mirante do Paranapanema - SP,2024,16069.0
3530300,Mirassol - SP,2024,65485.0
3530409,Mirassolândia - SP,2024,4771.0
3530508,Mococa - SP,2024,69324.0
3530607,Mogi das Cruzes - SP,2024,468120.0
3530706,Mogi Guaçu - SP,2024,159735.0
3530805,Mogi Mirim - SP,2024,95534.0
3530904,Mombuca - SP,2024,3815.0
3531001,Monções - SP,2024,1954.0
3531100,Mongaguá - SP,2024,64519.0
3531209,Monte Alegre do Sul - SP,2024,8873.0
3531308,Monte Alto - SP,2024,48725.0
3531407,Monte Aprazível - SP,2024,22650.0
3531506,Monte Azul Paulista - SP,2024,18363.0
3531605,Monte Castelo - SP,2024,4301.0
3531704,Monteiro Lobato - SP,2024,4205.0
3531803,Monte Mor - SP,2024,67296.0
3531902,Morro Agudo - SP,2024,28561.0
3532009,Morungaba - SP,2024,14081.0
3532058,Motuca - SP,2024,4079.0
3532108,Murutinga do Sul - SP,2024,3763.0
3532157,Nantes - SP,2024,2699.0
3532207,Narandiba - SP,2024,5908.0
3532306,Natividade da Serra - SP,2024,7134.0
3532405,Nazaré Paulista - SP,2024,18620.0
3532504,Neves Paulista - SP,2024,9921.0
3532603,Nhandeara - SP,2024,9944.0
3532702,Nipoã - SP,2024,4860.0
3532801,Nova Aliança - SP,2024,6858.0
3532827,Nova Campina - SP,2024,8631.0
3532843,Nova Canaã Paulista - SP,2024,2058.0
3532868,Nova Castilho - SP,2024,1074.0
3532900,Nova Europa - SP,2024,9459.0
3533007,Nova Granada - SP,2024,19725.0
3533106,Nova Guataporanga - SP,2024,2188.0
3533205,Nova Independência - SP,2024,4795.0
3533254,Novais - SP,2024,4469.0
3533304,Nova Luzitânia - SP,2024,2838.0
3533403,Nova Odessa - SP,2024,64228.0
3533502,Novo Horizonte - SP,2024,39435.0
3533601,Nuporanga - SP,2024,7550.0
3533700,Ocauçu - SP,2024,4412.0
3533809,Óleo - SP,2024,2540.0
3533908,Olímpia - SP,2024,56701.0
3534005,Onda Verde - SP,2024,4912.0
3534104,Oriente - SP,2024,6180.0
3534203,Orindiúva - SP,2024,6145.0
3534302,Orlândia - SP,2024,39193.0
3534401,Osasco - SP,2024,756952.0
3534500,Oscar Bressane - SP,2024,2504.0
3534609,Osvaldo Cruz - SP,2024,32099.0
3534708,Ourinhos - SP,2024,106877.0
3534757,Ouroeste - SP,2024,10596.0
3534807,Ouro Verde - SP,2024,7901.0
3534906,Pacaembu - SP,2024,15217.0
3535002,Palestina - SP,2024,11689.0
3535101,Palmares Paulista - SP,2024,9709.0
3535200,Palmeira d'Oeste - SP,2024,8994.0
3535309,Palmital - SP,2024,19767.0
3535408,Panorama - SP,2024,15214.0
3535507,Paraguaçu Paulista - SP,2024,42087.0
3535606,Paraibuna - SP,2024,17950.0
3535705,Paraíso - SP,2024,6211.0
3535804,Paranapanema - SP,2024,19799.0
3535903,Paranapuã - SP,2024,4111.0
3536000,Parapuã - SP,2024,10729.0
3536109,Pardinho - SP,2024,7382.0
3536208,Pariquera-Açu - SP,2024,19576.0
3536257,Parisi - SP,2024,3001.0
3536307,Patrocínio Paulista - SP,2024,14837.0
3536406,Paulicéia - SP,2024,8200.0
3536505,Paulínia - SP,2024,115690.0
3536570,Paulistânia - SP,2024,2146.0
3536604,Paulo de Faria - SP,2024,7430.0
3536703,Pederneiras - SP,2024,46223.0
3536802,Pedra Bela - SP,2024,6718.0
3536901,Pedranópolis - SP,2024,2848.0
3537008,Pedregulho - SP,2024,15742.0
3537107,Pedreira - SP,2024,44332.0
3537156,Pedrinhas Paulista - SP,2024,2838.0
3537206,Pedro de Toledo - SP,2024,11539.0
3537305,Penápolis - SP,2024,63317.0
3537404,Pereira Barreto - SP,2024,24389.0
3537503,Pereiras - SP,2024,8969.0
3537602,Peruíbe - SP,2024,70543.0
3537701,Piacatu - SP,2024,5623.0
3537800,Piedade - SP,2024,54237.0
3537909,Pilar do Sul - SP,2024,28417.0
3538006,Pindamonhangaba - SP,2024,172027.0
3538105,Pindorama - SP,2024,14721.0
3538204,Pinhalzinho - SP,2024,15605.0
3538303,Piquerobi - SP,2024,3296.0
3538501,Piquete - SP,2024,12570.0
3538600,Piracaia - SP,2024,26764.0
3538709,Piracicaba - SP,2024,438827.0
3538808,Piraju - SP,2024,30261.0
3538907,Pirajuí - SP,2024,22743.0
3539004,Pirangi - SP,2024,11076.0
3539103,Pirapora do Bom Jesus - SP,2024,18836.0
3539202,Pirapozinho - SP,2024,26065.0
3539301,Pirassununga - SP,2024,75475.0
3539400,Piratininga - SP,2024,15554.0
3539509,Pitangueiras - SP,2024,34416.0
3539608,Planalto - SP,2024,4454.0
3539707,Platina - SP,2024,3061.0
3539806,Poá - SP,2024,106431.0
3539905,Poloni - SP,2024,5696.0
3540002,Pompéia - SP,2024,20512.0
3540101,Pongaí - SP,2024,3443.0
3540200,Pontal - SP,2024,38376.0
3540259,Pontalinda - SP,2024,4196.0
3540309,Pontes Gestal - SP,2024,2415.0
3540408,Populina - SP,2024,4185.0
3540507,Porangaba - SP,2024,10773.0
3540606,Porto Feliz - SP,2024,58345.0
3540705,Porto Ferreira - SP,2024,53940.0
3540754,Potim - SP,2024,20767.0
3540804,Potirendaba - SP,2024,18994.0
3540853,Pracinha - SP,2024,2599.0
3540903,Pradópolis - SP,2024,17309.0
3541000,Praia Grande - SP,2024,365577.0
3541059,Pratânia - SP,2024,5246.0
3541109,Presidente Alves - SP,2024,3841.0
3541208,Presidente Bernardes - SP,2024,14772.0
3541307,Presidente Epitácio - SP,2024,40383.0
3541406,Presidente Prudente - SP,2024,234083.0
3541505,Presidente Venceslau - SP,2024,35902.0
3541604,Promissão - SP,2024,35991.0
3541653,Quadra - SP,2024,3472.0
3541703,Quatá - SP,2024,13399.0
3541802,Queiroz - SP,2024,3351.0
3541901,Queluz - SP,2024,9146.0
3542008,Quintana - SP,2024,7225.0
3542107,Rafard - SP,2024,9133.0
3542206,Rancharia - SP,2024,29305.0
3542305,Redenção da Serra - SP,2024,4611.0
3542404,Regente Feijó - SP,2024,20565.0
3542503,Reginópolis - SP,2024,7808.0
3542602,Registro - SP,2024,61732.0
3542701,Restinga - SP,2024,6492.0
3542800,Ribeira - SP,2024,3166.0
3542909,Ribeirão Bonito - SP,2024,11079.0
3543006,Ribeirão Branco - SP,2024,18930.0
3543105,Ribeirão Corrente - SP,2024,4706.0
3543204,Ribeirão do Sul - SP,2024,4768.0
3543238,Ribeirão dos Índios - SP,2024,2045.0
3543253,Ribeirão Grande - SP,2024,7570.0
3543303,Ribeirão Pires - SP,2024,118877.0
3543402,Ribeirão Preto - SP,2024,728400.0
3543501,Riversul - SP,2024,5647.0
3543600,Rifaina - SP,2024,4158.0
3543709,Rincão - SP,2024,9145.0
3543808,Rinópolis - SP,2024,9357.0
3543907,Rio Claro - SP,2024,208857.0
3544004,Rio das Pedras - SP,2024,32267.0
3544103,Rio Grande da Serra - SP,2024,45317.0
3544202,Riolândia - SP,2024,10453.0
3544251,Rosana - SP,2024,17533.0
3544301,Roseira - SP,2024,11095.0
3544400,Rubiácea - SP,2024,2741.0
3544509,Rubinéia - SP,2024,3965.0
3544608,Sabino - SP,2024,5185.0
3544707,Sagres - SP,2024,2519.0
3544806,Sales - SP,2024,6612.0
3544905,Sales Oliveira - SP,2024,11654.0
3545001,Salesópolis - SP,2024,15396.0
3545100,Salmourão - SP,2024,4883.0
3545159,Saltinho - SP,2024,8371.0
3545209,Salto - SP,2024,140125.0
3545308,Salto de Pirapora - SP,2024,45138.0
3545407,Salto Grande - SP,2024,9212.0
3545506,Sandovalina - SP,2024,3699.0
3545605,Santa Adélia - SP,2024,14203.0
3545704,Santa Albertina - SP,2024,6543.0
3545803,Santa Bárbara d'Oeste - SP,2024,189338.0
3546009,Santa Branca - SP,2024,14212.0
3546108,Santa Clara d'Oeste - SP,2024,2677.0
3546207,Santa Cruz da Conceição - SP,2024,4365.0
3546256,Santa Cruz da Esperança - SP,2024,2162.0
3546306,Santa Cruz das Palmeiras - SP,2024,29525.0
3546405,Santa Cruz do Rio Pardo - SP,2024,47677.0
3546504,Santa Ernestina - SP,2024,6256.0
3546603,Santa Fé do Sul - SP,2024,36098.0
3546702,Santa Gertrudes - SP,2024,24107.0
3546801,Santa Isabel - SP,2024,54586.0
3546900,Santa Lúcia - SP,2024,7181.0
3547007,Santa Maria da Serra - SP,2024,5314.0
3547106,Santa Mercedes - SP,2024,3012.0
3547205,Santana da Ponte Pensa - SP,2024,1698.0
3547304,Santana de Parnaíba - SP,2024,162341.0
3547403,Santa Rita d'Oeste - SP,2024,2790.0
3547502,Santa Rita do Passa Quatro - SP,2024,25060.0
3547601,Santa Rosa de Viterbo - SP,2024,23725.0
3547650,Santa Salete - SP,2024,1686.0
3547700,Santo Anastácio - SP,2024,18045.0
3547809,Santo André - SP,2024,778711.0
3547908,Santo Antônio da Alegria - SP,2024,6917.0
3548005,Santo Antônio de Posse - SP,2024,23779.0
3548054,Santo Antônio do Aracanguá - SP,2024,8568.0
3548104,Santo Antônio do Jardim - SP,2024,6237.0
3548203,Santo Antônio do Pinhal - SP,2024,7294.0
3548302,Santo Expedito - SP,2024,3063.0
3548401,Santópolis do Aguapeí - SP,2024,3933.0
3548500,Santos - SP,2024,429567.0
3548609,São Bento do Sapucaí - SP,2024,11948.0
3548708,São Bernardo do Campo - SP,2024,840499.0
3548807,São Caetano do Sul - SP,2024,172109.0
3548906,São Carlos - SP,2024,265294.0
3549003,São Francisco - SP,2024,2629.0
3549102,São João da Boa Vista - SP,2024,95762.0
3549201,São João das Duas Pontes - SP,2024,2622.0
3549250,São João de Iracema - SP,2024,1880.0
3549300,São João do Pau d'Alho - SP,2024,2288.0
3549409,São Joaquim da Barra - SP,2024,49815.0
3549508,São José da Bela Vista - SP,2024,7690.0
3549607,São José do Barreiro - SP,2024,3898.0
3549706,São José do Rio Pardo - SP,2024,53416.0
3549805,São José do Rio Preto - SP,2024,501597.0
3549904,São José dos Campos - SP,2024,724756.0
3549953,São Lourenço da Serra - SP,2024,16458.0
3550001,São Luiz do Paraitinga - SP,2024,10497.0
3550100,São Manuel - SP,2024,38166.0
3550209,São Miguel Arcanjo - SP,2024,32904.0
3550308,São Paulo - SP,2024,11895578.0
3550407,São Pedro - SP,2024,39725.0
3550506,São Pedro do Turvo - SP,2024,7333.0
3550605,São Roque - SP,2024,81342.0
3550704,São Sebastião - SP,2024,84019.0
3550803,São Sebastião da Grama - SP,2024,10484.0
3550902,São Simão - SP,2024,13590.0
3551009,São Vicente - SP,2024,338407.0
3551108,Sarapuí - SP,2024,10632.0
3551207,Sarutaiá - SP,2024,3769.0
3551306,Sebastianópolis do Sul - SP,2024,3187.0
3551405,Serra Azul - SP,2024,13058.0
3551504,Serrana - SP,2024,45408.0
3551603,Serra Negra - SP,2024,30920.0
3551702,Sertãozinho - SP,2024,131600.0
3551801,Sete Barras - SP,2024,12912.0
3551900,Severínia - SP,2024,14724.0
3552007,Silveiras - SP,2024,6313.0
3552106,Socorro - SP,2024,41405.0
3552205,Sorocaba - SP,2024,757459.0
3552304,Sud Mennucci - SP,2024,7466.0
3552403,Sumaré - SP,2024,289787.0
3552502,Suzano - SP,2024,318765.0
3552551,Suzanápolis - SP,2024,3464.0
3552601,Tabapuã - SP,2024,11499.0
3552700,Tabatinga - SP,2024,14994.0
3552809,Taboão da Serra - SP,2024,284274.0
3552908,Taciba - SP,2024,6399.0
3553005,Taguaí - SP,2024,13006.0
3553104,Taiaçu - SP,2024,5751.0
3553203,Taiúva - SP,2024,6733.0
3553302,Tambaú - SP,2024,21682.0
3553401,Tanabi - SP,2024,26021.0
3553500,Tapiraí - SP,2024,8122.0
3553609,Tapiratiba - SP,2024,11936.0
3553658,Taquaral - SP,2024,2652.0
3553708,Taquaritinga - SP,2024,53322.0
3553807,Taquarituba - SP,2024,24863.0
3553856,Taquarivaí - SP,2024,7112.0
3553906,Tarabai - SP,2024,6635.0
3553955,Tarumã - SP,2024,15248.0
3554003,Tatuí - SP,2024,128560.0
3554102,Taubaté - SP,2024,321298.0
3554201,Tejupá - SP,2024,4142.0
3554300,Teodoro Sampaio - SP,2024,22559.0
3554409,Terra Roxa - SP,2024,7985.0
3554508,Tietê - SP,2024,38690.0
3554607,Timburi - SP,2024,2490.0
3554656,Torre de Pedra - SP,2024,2063.0
3554706,Torrinha - SP,2024,9484.0
3554755,Trabiju - SP,2024,1719.0
3554805,Tremembé - SP,2024,53083.0
3554904,Três Fronteiras - SP,2024,7013.0
3554953,Tuiuti - SP,2024,6947.0
3555000,Tupã - SP,2024,65416.0
3555109,Tupi Paulista - SP,2024,16206.0
3555208,Turiúba - SP,2024,1839.0
3555307,Turmalina - SP,2024,1672.0
3555356,Ubarana - SP,2024,5456.0
3555406,Ubatuba - SP,2024,96598.0
3555505,Ubirajara - SP,2024,5265.0
3555604,Uchoa - SP,2024,10627.0
3555703,União Paulista - SP,2024,1628.0
3555802,Urânia - SP,2024,8973.0
3555901,Uru - SP,2024,1419.0
3556008,Urupês - SP,2024,14038.0
3556107,Valentim Gentil - SP,2024,14531.0
3556206,Valinhos - SP,2024,131277.0
3556305,Valparaíso - SP,2024,24723.0
3556354,Vargem - SP,2024,10805.0
3556404,Vargem Grande do Sul - SP,2024,41226.0
3556453,Vargem Grande Paulista - SP,2024,52103.0
3556503,Várzea Paulista - SP,2024,119576.0
3556602,Vera Cruz - SP,2024,10294.0
3556701,Vinhedo - SP,2024,79235.0
3556800,Viradouro - SP,2024,17681.0
3556909,Vista Alegre do Alto - SP,2024,8327.0
3556958,Vitória Brasil - SP,2024,1826.0
3557006,Votorantim - SP,2024,132849.0
3557105,Votuporanga - SP,2024,100159.0
3557154,Zacarias - SP,2024,2761.0
3557204,Chavantes - SP,2024,12411.0
3557303,Estiva Gerbi - SP,2024,11566.0
4100103,Abatiá - PR,2024,7271.0
4100202,Adrianópolis - PR,2024,6327.0
4100301,Agudos do Sul - PR,2024,10646.0
4100400,Almirante Tamandaré - PR,2024,124788.0
4100459,Altamira do Paraná - PR,2024,3543.0
4100509,Altônia - PR,2024,18750.0
4100608,Alto Paraná - PR,2024,14138.0
4100707,Alto Piquiri - PR,2024,9802.0
4100806,Alvorada do Sul - PR,2024,10478.0
4100905,Amaporã - PR,2024,4736.0
4101002,Ampére - PR,2024,20199.0
4101051,Anahy - PR,2024,2965.0
4101101,Andirá - PR,2024,20044.0
4101150,Ângulo - PR,2024,3332.0
4101200,Antonina - PR,2024,18223.0
4101309,Antônio Olinto - PR,2024,7071.0
4101408,Apucarana - PR,2024,134306.0
4101507,Arapongas - PR,2024,123863.0
4101606,Arapoti - PR,2024,26310.0
4101655,Arapuã - PR,2024,3573.0
4101705,Araruna - PR,2024,14824.0
4101804,Araucária - PR,2024,160038.0
4101853,Ariranha do Ivaí - PR,2024,2351.0
4101903,Assaí - PR,2024,13643.0
4102000,Assis Chateaubriand - PR,2024,38105.0
4102109,Astorga - PR,2024,26145.0
4102208,Atalaia - PR,2024,4045.0
4102307,Balsa Nova - PR,2024,13871.0
4102406,Bandeirantes - PR,2024,31807.0
4102505,Barbosa Ferraz - PR,2024,10692.0
4102604,Barracão - PR,2024,9900.0
4102703,Barra do Jacaré - PR,2024,2866.0
4102752,Bela Vista da Caroba - PR,2024,4100.0
4102802,Bela Vista do Paraíso - PR,2024,14998.0
4102901,Bituruna - PR,2024,15689.0
4103008,Boa Esperança - PR,2024,4622.0
4103024,Boa Esperança do Iguaçu - PR,2024,2448.0
4103040,Boa Ventura de São Roque - PR,2024,6244.0
4103057,Boa Vista da Aparecida - PR,2024,8034.0
4103107,Bocaiúva do Sul - PR,2024,13804.0
4103156,Bom Jesus do Sul - PR,2024,4061.0
4103206,Bom Sucesso - PR,2024,6677.0
4103222,Bom Sucesso do Sul - PR,2024,3234.0
4103305,Borrazópolis - PR,2024,7824.0
4103354,Braganey - PR,2024,4802.0
4103370,Brasilândia do Sul - PR,2024,3828.0
4103404,Cafeara - PR,2024,2655.0
4103453,Cafelândia - PR,2024,19844.0
4103479,Cafezal do Sul - PR,2024,4561.0
4103503,Califórnia - PR,2024,8921.0
4103602,Cambará - PR,2024,23430.0
4103701,Cambé - PR,2024,111009.0
4103800,Cambira - PR,2024,9899.0
4103909,Campina da Lagoa - PR,2024,15979.0
4103958,Campina do Simão - PR,2024,3973.0
4104006,Campina Grande do Sul - PR,2024,49971.0
4104055,Campo Bonito - PR,2024,4032.0
4104105,Campo do Tenente - PR,2024,7666.0
4104204,Campo Largo - PR,2024,142695.0
4104253,Campo Magro - PR,2024,31555.0
4104303,Campo Mourão - PR,2024,103340.0
4104402,Cândido de Abreu - PR,2024,15255.0
4104428,Candói - PR,2024,15174.0
4104451,Cantagalo - PR,2024,10799.0
4104501,Capanema - PR,2024,21022.0
4104600,Capitão Leônidas Marques - PR,2024,14796.0
4104659,Carambeí - PR,2024,24159.0
4104709,Carlópolis - PR,2024,17567.0
4104808,Cascavel - PR,2024,364104.0
4104907,Castro - PR,2024,75291.0
4105003,Catanduvas - PR,2024,10627.0
4105102,Centenário do Sul - PR,2024,10936.0
4105201,Cerro Azul - PR,2024,16240.0
4105300,Céu Azul - PR,2024,11251.0
4105409,Chopinzinho - PR,2024,21559.0
4105508,Cianorte - PR,2024,82359.0
4105607,Cidade Gaúcha - PR,2024,11684.0
4105706,Clevelândia - PR,2024,14975.0
4105805,Colombo - PR,2024,240720.0
4105904,Colorado - PR,2024,23278.0
4106001,Congonhinhas - PR,2024,8442.0
4106100,Conselheiro Mairinck - PR,2024,3486.0
4106209,Contenda - PR,2024,19827.0
4106308,Corbélia - PR,2024,17862.0
4106407,Cornélio Procópio - PR,2024,45830.0
4106456,Coronel Domingos Soares - PR,2024,5516.0
4106506,Coronel Vivida - PR,2024,23859.0
4106555,Corumbataí do Sul - PR,2024,3780.0
4106571,Cruzeiro do Iguaçu - PR,2024,4171.0
